rm;titulo;id_projeto;projeto;tipo_rm;is_backlog
19933;TARIFA SOCIAL :: ROTINA DE VERIFICAÇÃO DE DATA DE RECADASTRAMENTO;17;GSAN;Evolutiva;0
19934;ERRO: Alíquota Redução ICMS (Devolução);3;Alpha;Atendimento;0
19935;Query processos judiciais - juscompesa;13;JUSCOMPESA;Atendimento;0
19936;Excluir da tarifa;17;GSAN;Atendimento;0
19937;CRIAÇÃO OC e NF - CT.PS. 12.6.368- 06;3;Alpha;Atendimento;0
19938;Implantação Contrato de Demanda Prefeitura Saloá;17;GSAN;Atendimento;0
19939;Erro Condição Pagamento x Medição;3;Alpha;Atendimento;0
19940;Query Setor 810 - Localidade Tejucupapu (200);17;GSAN;Atendimento;0
19941;Atualização arquivo REGISTRO DE ATENDIMENTO COMERCIAL PENDENTE;17;GSAN;Atendimento;0
19942;Alpha;3;Alpha;Atendimento;0
19943;Trocar o autorizador Travel;3;Alpha;Atendimento;0
19944;Reajuste do Contrato CT.PS.16.3.62;17;GSAN;Atendimento;0
19945;Query Análise Carteira Condomínio;17;GSAN;Atendimento;0
19946;Atualizar planilha, Relação de matricula, célula, anormal ide, RA. Elaborada por Souza;17;GSAN;Atendimento;0
19947;CANCELAMENTO DE FATURA 01/2018 PARCELADA OFICIALMENTE - Imovel 54139691;17;GSAN;Corretiva;0
19948;Solicitação de Querye;13;JUSCOMPESA;Atendimento;0
19950;Query Micromedição - Rodrigo;17;GSAN;Atendimento;0
19951;ERRO NO PA;3;Alpha;Atendimento;0
19952;Vincular matrículas macros às matrículas micros - Ciranda da Ilha;17;GSAN;Atendimento;0
19953;Erro no processo de atualização cadastral através da rota de leitura;17;GSAN;Corretiva;0
19954;Paralisação da Emissão de Simultânea no DA;17;GSAN;Evolutiva;0
19955;A Consulta de Ordem de Serviço via "Consultar Ordens de Serviço do Registro de Atendimento" - acrescentar ao botão "Fechar" a função para retornar a Consultar OS do RA;17;GSAN;Evolutiva;0
19956;COMANDO POR MATRÍCULA - SELEÇÃO;17;GSAN;Atendimento;0
19957;Criação de usuário no alpha;3;Alpha;Atendimento;0
19959;Corrigir o indicador de Adimplência no BI de Débito Automático;38;BI Desenvolvimento;Correções;0
19960;Disponibilizar Boletim no SIG -;17;GSAN;Atendimento;0
19963;Excluir tarifa;17;GSAN;Atendimento;0
19966;SOLICITAÇÃO DE ATUALIZAÇÃO DE QUERY IAA e IAE.;17;GSAN;Atendimento;0
19967;Usuário espelho;3;Alpha;Atendimento;0
19968;Permissão RA conta em revisão;17;GSAN;Atendimento;0
19969;Processo 75 -GERAR RELATORIO IMOVEL ENDERECO;17;GSAN;Atendimento;0
19979;Importação indevida no SGMAP;3;Alpha;Atendimento;0
19980;parcelamento;17;GSAN;Atendimento;0
19982;RD 12/2016;17;GSAN;Atendimento;0
19983;Acesso as Rotina do alpha- Tabela do Travel;3;Alpha;Atendimento;0
19984;Solicitação de query - planilha com percentuais de esgoto;38;BI Desenvolvimento;Atendimento;0
19985;SIG para puxar o realizado do faturamento e arrecadação mensal do GSAN;61;SIG - Sistema Informações Gerenciais;Atendimento;0
19987;ATUALIZAÇÃO PAGAMENTOS TELECOBRANÇA;61;SIG - Sistema Informações Gerenciais;Atendimento;0
19988;Criar novo usuário;3;Alpha;Atendimento;0
19990;CRIAR NOVO USUÁRIO - SOLICITAÇÃO DE ACESSO AO ALPHA;3;Alpha;Atendimento;0
19991;Tarifa Social - o sistema está permitindo alterar informações de imóveis Tarifa Social;17;GSAN;Corretiva;0
19992;Reativar matrícula 104718927;17;GSAN;Atendimento;0
19993;Problema Relatório de Pleitos SIM;20;SIM;Atendimento;0
19994;acesso carteira Varejo;17;GSAN;Atendimento;0
19995;Desbloquear acesso ao Alpha;3;Alpha;Atendimento;0
19996;criar novo usuário;3;Alpha;Atendimento;0
19997;Implantação da Tarifa Social;17;GSAN;Atendimento;0
19998;ÚNICO TITULO COM NUMERAÇÃO DIFERENTE;3;Alpha;Atendimento;0
19999;Verificar não carregamento do arquivo de publicações - Infojuris;13;JUSCOMPESA;Atendimento;0
20000;mudança de perfil de acesso de usuária Aline silva;3;Alpha;Atendimento;0
20001;reset de senha;3;Alpha;Atendimento;0
20002;Anexar PDF em encerramento de RA/OS;17;GSAN;Evolutiva;0
20003;Inserção de Filtros no portal transparencia;64;SCL- Sistema Controle Licitações;Atendimento;0
20004;Reativar matrícula 107060507;17;GSAN;Atendimento;0
20005;Ajustes em sistema de reserva de salas;28;SIC - Sist. Integrados Compesa;Atendimento;0
20006;query com historico CANCELAMENTOS;17;GSAN;Atendimento;0
20007;RD 12/2016;17;GSAN;Atendimento;0
20008;Demanda da ARPE e ajuste do processo;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20009;Gerar Inventario;3;Alpha;Atendimento;0
20010;Vínculo IDNF x XML (ARMAZEM CORAL);3;Alpha;Atendimento;0
20011;Alterações na caixa de informações do convênio dentro da obra;20;SIM;Evoluções e Novos Projetos;0
20012;Copiar perfil de usuário Alpha para outros dois;3;Alpha;Atendimento;0
20013;Melhoria no SINTAM;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20014;DEIXAR O HIDRÔMETRO DISPONÍVEL;17;GSAN;Atendimento;0
20015;Cancelamento de parcelamento;17;GSAN;Corretiva;0
20016;Atualizar  OLAP- Micromedição;17;GSAN;Atendimento;0
20017;Todos os RAs Pendentes;17;GSAN;Atendimento;0
20018;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20019;Inclusão de informações de esgoto no arquivo Volume Operacional - Balanço Hídrico;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;0
20020;GIS RECURSOS HUMANOS;28;SIC - Sist. Integrados Compesa;Atendimento;0
20021;Apuração Indicadores GSC :: Ciclo 03/2018;67;Gerencial GSC;Atendimento;0
20022;RETIRAR CODIGO 42 DAS LOCALIDADES DE PETROLINA (111) , PAU FERRO - PETROLINA (540) E RAJADA - PETROLINA (307);17;GSAN;Atendimento;0
20023;APRESENTAÇÃO DO VOLUME MEDIDO E VOLUME FATURADO NA TELA DO GSAN;17;GSAN;Evolutiva;0
20024;Inclusão de justificativa de aprovação antes da aprovação da cotação;3;Alpha;Atendimento;0
20025;RD 12/2016;17;GSAN;Atendimento;0
20026;109 - GER. ULTIMO DIA MES REFERENCIA;17;GSAN;Atendimento;0
20028;Preparar o GSAN e GSAN AC para Norma GCM - NI-001-01 referente a Subcategorias;17;GSAN;Evolutiva;0
20029;[COMERCIAL] Inclusão de Unidade Superior no BI Comercial Analítico;38;BI Desenvolvimento;Atendimento;0
20030;Carga na Base de Dados do GSAN para atender a Norma GCM -NI-001-01 - referente a Subcategorias;17;GSAN;Atendimento;0
20031;Carregar XML ao IDNF;3;Alpha;Atendimento;0
20032;Fazer vinculação das Subcategorias para Clientes Perfil Tarifa Social;17;GSAN;Atendimento;0
20033;5 - GERAR DADOS DIARIOS ARRECADACAO;17;GSAN;Atendimento;0
20034;Fundo fixo- Não consegue fazer prestação de contas;3;Alpha;Atendimento;0
20035;Efetuar melhorias no sistema do GGR - Rev. 2;13;JUSCOMPESA;Atendimento;0
20036;Extratos e Parcelamentos - março/2018;17;GSAN;Atendimento;0
20037;Criação de webservice para recuperar dados do SIC;28;SIC - Sist. Integrados Compesa;Atendimento;0
20038;Administração de Carteira;17;GSAN;Atendimento;0
20039;Informações sobre o HD Y10N117840;17;GSAN;Atendimento;0
20040;[COMERCIAL] Atribuição de Licença;38;BI Desenvolvimento;Atendimento;0
20041;Negativacoes;17;GSAN;Atendimento;0
20042;TESTE IMPRESSORA E APARELHO PARA NOVA EMPRESA DE LEITURA DA RMR;17;GSAN;Evolutiva;0
20043;Emissão de Extrato Unificado;17;GSAN;Atendimento;0
20044;Query das matrículas para análise de Subcategorias;17;GSAN;Atendimento;0
20045;VERIFICAR CALCULO DO RATEIO QUANDO SE TRATADA DE RATEIO PARA AREA COMUM;17;GSAN;Evolutiva;0
20046;Query Projeto Ibura;17;GSAN;Atendimento;0
20047;Analisar e atualizar levantamento de requisitos COBRANÇA DE DÉBITO POR CLIENTE E POR PERÍODO;17;GSAN;Desenvolvimento;0
20048;alterar tipo de Unidade.;17;GSAN;Evolutiva;0
20049;RD 12/2016;17;GSAN;Corretiva;0
20050;Levantamento dos serviços executados pelo ENORSUL;17;GSAN;Atendimento;0
20051;Novo usuário;3;Alpha;Atendimento;0
20052;Acesso à carteira Mário Gouveia;17;GSAN;Atendimento;0
20053;Arquivo de retorno;17;GSAN;Atendimento;0
20054;Ajuste de Dta Vigência Tarifa JCPM SEM DEB AUTOM;17;GSAN;Atendimento;0
20055;Liberar a carteira "MARIO GOUVEIA" para o colaborador MARCOS ANTONIO ALVES DE SOUSA;17;GSAN;Atendimento;0
20056;Módulo Manutenção;3;Alpha;Atendimento;0
20057;RD 12/2016;17;GSAN;Atendimento;0
20058;NÃO CONSIGO ISERIR O CENTRO DE CUSTO;3;Alpha;Atendimento;0
20059;Atendimento;3;Alpha;Atendimento;0
20060;Compliance;13;JUSCOMPESA;Atendimento;0
20061;ÚNICO TÍTULO COM NUMERAÇÃO DIFERENTE;3;Alpha;Atendimento;0
20062;Criar novo usuário;3;Alpha;Atendimento;0
20063;CRIAR USUARIO ALPHA - COORDENADOR REGIONAL;3;Alpha;Atendimento;0
20064;Espelhar especificação de RA;17;GSAN;Atendimento;0
20065;Erro na Implantação do contrato;3;Alpha;Atendimento;0
20066;Matriculas  contas canceladas e retificadas  - perdas e receita canceladas;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20067;Criar uma equipe vinculada a empresa ENORSUL VAREJO para uso da GMR afim de validar as OSs executadas pela CONSTRUTORA SAM;17;GSAN;Atendimento;0
20068;Comando BRK;17;GSAN;Atendimento;0
20069;Espelhar especificação de RA de Retificação;17;GSAN;Atendimento;0
20070;RELATÓRIO PARA TRIBUNAL DE CONTAS;3;Alpha;Atendimento;0
20071;Solicitação de Acesso à pasta Cotação no Sistema Alpha;3;Alpha;Atendimento;0
20072;Inclusao na Tarifa Social;17;GSAN;Atendimento;0
20073;Verificar erro;17;GSAN;Corretiva;0
20074;Criação de Login Alpha;3;Alpha;Atendimento;0
20075;Premissas fevereiro;39;GABI;Atendimento;0
20076;Bloqueio de parcelamento;17;GSAN;Atendimento;0
20077;manual do Sped 2017;3;Alpha;Atendimento;0
20078;Redmine Compesa;54;GSI - APOIO A GESTÃO;Atendimento;0
20079;CEE New - Novo Programa de Controle de Energia Elétrica;79;CEE - NEW;Evoluções e Novos Projetos;0
20080;Petaso - Configuração de grupos autorizadores;57;ITC ;Atendimento;0
20081;RD 12/2016;17;GSAN;Atendimento;0
20082;CRIAÇÃO DE LOGIN ALPHA;3;Alpha;Atendimento;0
20083;Servidor de Aplicação JBoss Atendimento: 192.168.1.234;17;GSAN;Atendimento;0
20084;Servidor de Aplicação JBoss Faturamento: 192.168.1.109;17;GSAN;Atendimento;0
20085;Servidor de Aplicação JBoss Cobrança: 192.168.1.236;17;GSAN;Atendimento;0
20086;AUSÊNCIA DE CPF;28;SIC - Sist. Integrados Compesa;Atendimento;0
20087;Funcionaria está no alpha com o chefe superior diferente do que consta no Humanus;3;Alpha;Atendimento;0
20088;ERRO NO ACESSO AO PLANO 2018 - VINCULAÇÃO DE PROJETO;3;Alpha;Atendimento;0
20089;Formulario travel para prestação de contas com confirmação de prestação de contas no lado de confirmação Adiantamento;3;Alpha;Atendimento;0
20090;Geração de arquivo para campanha de e-mail;17;GSAN;Atendimento;0
20091;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20092;Inclusão de usuários no grupo GGR;13;JUSCOMPESA;Atendimento;0
20094;Verificar mensagem no PRÉ-GSAN - imóvel com inscrição em duplicidade no virtual II;17;GSAN;Corretiva;0
20095;Habilitação de login para fazer requisições de compra pelo site 600;3;Alpha;Atendimento;0
20096;Vincular XML ao IDNF - B&B;3;Alpha;Atendimento;0
20097;Não é possível visualizar colaborador;28;SIC - Sist. Integrados Compesa;Correções;0
20098;Solicitação de habilitação da pasta "Cotação" no sistema.;3;Alpha;Atendimento;0
20099;Dedução Impostos;17;GSAN;Atendimento;0
20100;[GMR] - Excluir do boletim de medição as ordens de serviço pagas;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20101;Solicitação de query - composição da arrecadação Indireta;17;GSAN;Atendimento;0
20102;BOLETIM DE MEDIÇÃO BRK;17;GSAN;Atendimento;0
20103;Importação do Volume Distribuido;39;GABI;Atendimento;0
20104;Campo de conclusão do serviço no CIA;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20105;GERAR DADOS DIARIOS ARRECADACAO;17;GSAN;Atendimento;0
20106;Query com Relação de Matrículas retornaram o Faturamento de 01-2017 à 12-2017;17;GSAN;Atendimento;0
20108;Atualizar Query de IAA e IAE;17;GSAN;Atendimento;0
20109;SITUAÇÃO ESPECIAL DE FATURAMENTO - GUARDAR A INFORMAÇÃO DA ÚLTIMA SITUAÇÃO;38;BI Desenvolvimento;Correções;0
20110;PRESCRICAO/NEGATIVACAO;17;GSAN;Corretiva;0
20111;Desenvolvimento dos relatórios no sistema Compesa viagens;57;ITC ;Evoluções e Novos Projetos;0
20112;Problema Faturamento Contrato de Demanda Muller;17;GSAN;Atendimento;0
20113;[Petaso] Usuário com problemas para realizar login;57;ITC ;Atendimento;0
20114;Gestão do Uso de Material de O.S - Facilitar preenchimento obrigatório de item de material utilizado em O.S de tipo de serviço hidráulico - GSAN;17;GSAN;Evolutiva;0
20115;Corrigir duplicidade de ocorrência e dados do cliente;17;GSAN;Atendimento;0
20116;RETIRAR CODIGO 42;17;GSAN;Atendimento;0
20118;Reativar matrícula 107870665;17;GSAN;Atendimento;0
20120;NEGATIVACOS NAO ACEITAS;17;GSAN;Atendimento;0
20121;averiguacao dos dados GPIPA;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20122;Criação de Login :: Irina Ferreira Terezo;39;GABI;Atendimento;0
20123;Solicitar filtro no BI sobre quem possui contrato de demanda;38;BI Desenvolvimento;Atendimento;0
20124;ATUALIZAÇÃO QUERY ALEX_CARMEN;17;GSAN;Atendimento;0
20125;Acompanhamento de Atividades da PPP BRK;67;Gerencial GSC;Consultoria;0
20126;Diferença entre valor faturado e resumo do valor faturado QUE CONSTAM NO BI;47;BI Help;Atendimento;0
20127;ajuste em produção do Projeto CTPS123250 - DMA (Orçamento x PA);3;Alpha;Atendimento;0
20128;Criar funcionalidade para extração das informações sobre o volume consumido para balanço hídrico do Olinda Mais Agua;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20129;FLUXO DE CAIXA;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;0
20130;Ajueste em sistema de reserva de salas.;28;SIC - Sist. Integrados Compesa;Correções;0
20131;Alteração SIC - Cadastro de Comunicado de Manutenção;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20132;Novas especificações - Cancelamento de fatura;17;GSAN;Atendimento;0
20133;PROCESSO 282 CONCLUIU COM ERRO;17;GSAN;Atendimento;0
20134;Solicitação de acesso aos imóveis de varejo;17;GSAN;Atendimento;0
20135;RETIRAR CODIGO 42 - 54226470;17;GSAN;Atendimento;0
20136;Inclusão de tipos de serviços no encerramento da OS - Gsan Online;17;GSAN;Desenvolvimento;0
20137;Inclusão de tipos de serviços no encerramento da OS - Gsan Mobile;17;GSAN;Desenvolvimento;0
20138;Solicitação de query - composição da arrecadação de água (PPP);17;GSAN;Atendimento;0
20139;Acesso ao menu para impressao de OS;3;Alpha;Atendimento;0
20140;volume consumido do projeto Olinda + água;17;GSAN;Atendimento;0
20141;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20142;AUTORIZAÇÃO DE SERVIÇO/;3;Alpha;Atendimento;0
20143;informações de volume faturado de água no BI diferem do GSAN;47;BI Help;Atendimento;0
20144;Espelhos para novas especificações de Esgoto - DNN;17;GSAN;Atendimento;0
20145;Faturamento de água diferente ao de esgoto;17;GSAN;Atendimento;0
20146;Manter Conta - Retificação por Acumulo de Consumo;17;GSAN;Atendimento;0
20147;Query Extrato_comPagto_Cliente no SIG;17;GSAN;Atendimento;0
20148;Query Parcelamentos_comPagto__Cliente no SIG;17;GSAN;Atendimento;0
20149;Lista de usuários com acesso a retificações;17;GSAN;Atendimento;0
20150;Ajuste no Sistema Reserva de Salas.;28;SIC - Sist. Integrados Compesa;Atendimento;0
20151;Falha no Módulo Cliente Empreendedor;55;Projeto de Terceiros;Correções;0
20152;Erro no ALPHA para solicitação de diária;3;Alpha;Atendimento;0
20153;Cadastros do Projeto;75;Audic;Evoluções e Novos Projetos;0
20154;Contas a pagar;28;SIC - Sist. Integrados Compesa;Atendimento;0
20155;erro funcionalidade;17;GSAN;Atendimento;0
20156;Planilha - EXTRATO e PARCELAMENTO por período e data de pagamento;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20157;RETIRADA DO CODIGO 42 NA GNR FERNANDO DE NORONHA - RM 19500;17;GSAN;Atendimento;0
20158;Apuração Parcial Indicadores GSC :: Ciclo 04/2018;67;Gerencial GSC;Atendimento;0
20159;Boletim de medição e acompanhamento de cobrança por resultado;17;GSAN;Atendimento;0
20160;RETIRAR SEQUENCIAL DE LEITURA - Nova Cruz (174) e Goiana (62);17;GSAN;Atendimento;0
20161;Criar novo usuário;3;Alpha;Atendimento;0
20162;Sprint 201804-01 - Reuniões de Monitoramento;67;Gerencial GSC;Atendimento;0
20163;QUERYS GEV DE MARÇO DE 2018;17;GSAN;Atendimento;0
20164;Erro Página do Município;20;SIM;Correções;0
20165;VINCULAR XML AO IDNF - URGENTE!!;3;Alpha;Atendimento;0
20166;Negativação;17;GSAN;Atendimento;0
20167;Filtro de meus agendamentos não funciona em telas menores;28;SIC - Sist. Integrados Compesa;Correções;0
20168;Criar tipo de serviço "Escavação de Vala" e "Remoção de Material" e os vincular ao Contrato CT PS 17.4.053;17;GSAN;Atendimento;0
20169;resumo de faturado cde esgoto de municipios;17;GSAN;Atendimento;0
20170;Solicitação de Informações - Cadastrado;13;JUSCOMPESA;Atendimento;0
20171;Vincular XML ao IDNF;3;Alpha;Atendimento;0
20172;processo 51 - ENCERRAR FATURAMENTO PARTE 1;17;GSAN;Atendimento;0
20173;Exportação dos Relatórios do GSAN para Excel;17;GSAN;Evolutiva;0
20174;Vincular XML ao IDNF - ORACLE;3;Alpha;Atendimento;0
20175;Desaparecimento de matrículas - PRÉ-GSAN e VIRTUAL II;17;GSAN;Corretiva;0
20176;Falha no link de religacao;17;GSAN;Corretiva;0
20177;Nova versão do redmine;17;GSAN;Atendimento;0
20178;Alterações no agendamento de entrega;28;SIC - Sist. Integrados Compesa;Evoluções e Novos Projetos;0
20179;CRIAR UMA ORDEM DE SERVIÇO PARA FISCALIZAÇÃO DE SERVIÇOS DE LEITURA (GSANEOS);17;GSAN;Desenvolvimento;0
20180;Vincular XML ao IDNF (CASO EBARA);3;Alpha;Atendimento;0
20181;boletim de medição;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20182;negativacao;17;GSAN;Atendimento;0
20183;Criação de query para avaliação das gerências;13;JUSCOMPESA;Atendimento;0
20184;NÃO VISUALIZAÇÃO DE TRANSFERÊNCIA PENDENTE;28;SIC - Sist. Integrados Compesa;Correções;0
20186;Tela Negativação;17;GSAN;Atendimento;0
20187;IDENTIFICAR AS RUBRICAS DO RESUMO DO FATURAMENTO - R0173 QUE SÃO CONSIDERADAS PARA CALCULO DO TOTAL COBRADO NAS CONTAS;17;GSAN;Atendimento;0
20188;RD 12/2016;17;GSAN;Atendimento;0
20189;Erro - Apresentação dos Pleitos;20;SIM;Atendimento;0
20190;Dados sobre número de ecnomias no BI estao diferente com os do GSAN;47;BI Help;Atendimento;0
20191;faturas cancelada por retificação estão sendo registradas como dados finais no BI;47;BI Help;Atendimento;0
20192;BM Varejo;17;GSAN;Atendimento;0
20193;Tabela de dados para geração de indicadores operacionais;61;SIG - Sistema Informações Gerenciais;Evoluções e Novos Projetos;0
20194;Suprimento - Inclusão da obrigação do PA nas RC's Externas;3;Alpha;Atendimento;0
20195;PROCESSO 79 -GERAR RESUMO DEVEDORES DUVIDOSOS;17;GSAN;Atendimento;0
20196;EMISSÃO DE 2ª VIA DE FATURAS. - Solicitação Policia Federal;17;GSAN;Atendimento;0
20197;REVISÃO DO PROCESSO DE COMPRAS VIA PROJETO 1 - ALPHA;3;Alpha;Atendimento;0
20198;Reativar matrícula 107543591;17;GSAN;Atendimento;0
20199;Cliente não recebeu as faturas por -email;17;GSAN;Corretiva;0
20200;ATUALIZAÇÃO PLAN PAGAMENTO GRANDES CLIENTES - GNM SUL;17;GSAN;Atendimento;0
20201;CRIAÇÃO DE ACESSO PARA ALPHA;3;Alpha;Atendimento;0
20202;Inclusão de informações na query Anormalidades de Consumo do SIG;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20203;ACESSO DE USUARIOS NAS CONTA;3;Alpha;Atendimento;0
20204;Atualização na view IPMA (Indicadores PPP);17;GSAN;Atendimento;0
20205;Query Micromedição- Rodrigo;17;GSAN;Atendimento;0
20206;solicito senha para acessar o Alpha;3;Alpha;Atendimento;0
20207;Senha de acesso ao ALPHA;3;Alpha;Atendimento;0
20208;Erro importação de itens;3;Alpha;Atendimento;0
20209;Situação Especial de Faturamento - Faturar Normal EADP;17;GSAN;Corretiva;0
20210;solicitação de senha do alpha;3;Alpha;Atendimento;0
20211;Solicitação de senha para acesso ALPHA;3;Alpha;Atendimento;0
20212;Fatura paga e não baixada;17;GSAN;Corretiva;0
20213;Liberar acesso da Carteira de Varejo para a colaboradora MONIK;17;GSAN;Atendimento;0
20214;Nota Fiscal - Tributos;28;SIC - Sist. Integrados Compesa;Atendimento;0
20215;Problema com Nota Fiscal;28;SIC - Sist. Integrados Compesa;Atendimento;0
20216;IMPORTAÇÃO TABELA COMPESA 2018 SITE;28;SIC - Sist. Integrados Compesa;Atendimento;0
20217;6 - GERAR DOCUMENTO DE COBRANCA - EVENTUAL (CARTA NEGOCIACAO);17;GSAN;Atendimento;0
20218;Exclusão de empresa de cobrança;17;GSAN;Corretiva;0
20219;ASSOCIAR TARIFA DE CONSUMO A IMOVEIS;17;GSAN;Corretiva;0
20220;Gerar boleto Policia Militar;17;GSAN;Atendimento;0
20221;VOLUME CONSUMIDO MARÇO;17;GSAN;Atendimento;0
20222;Export Resposta às pendências - Solicitação de senha para acesso ALPHA;3;Alpha;Atendimento;0
20223;Desenvolvimento-RM18599: Evolutiva das Funcionalidade [UC0011 - Inserir Imóvel] e [UC0014 - Manter Imóvel];17;GSAN;Evolutiva;0
20224;VERIFICAR COBRANÇA DE CORTE E RELIGAÇÃO;17;GSAN;Atendimento;0
20225;Favor atualizar premissas;39;GABI;Atendimento;0
20226;Criação de login do Alpha;3;Alpha;Atendimento;0
20227;ALTERAR DATA DE EMISSÃO DA NF ID;3;Alpha;Atendimento;0
20228;codigo 36;17;GSAN;Atendimento;0
20229;Manter conta em Retificação de faturas;17;GSAN;Atendimento;0
20230;Criação de aba publicações;64;SCL- Sistema Controle Licitações;Atendimento;0
20231;Criação de aba Aditivos;64;SCL- Sistema Controle Licitações;Atendimento;0
20232;Exclusão das horas nos campos de datas;20;SIM;Atendimento;0
20233;Alterar perfil de Usuário Denison Sena;3;Alpha;Atendimento;0
20234;Troca de dados em campo na base;20;SIM;Atendimento;0
20235;ALTERAR DATA DE EMISSÃO NF'S 549925 e 550482;3;Alpha;Atendimento;0
20236;Data de confirmação da OC;3;Alpha;Atendimento;0
20237;Elaborar consulta para Portal de transparencia;3;Alpha;Atendimento;0
20238;INCLUIR PERMISSÃO DE USUÁRIO NO SIM;20;SIM;Atendimento;0
20239;REGISTRO DE ATENDIMENTO COMERCIAL PENDENTE;17;GSAN;Atendimento;0
20240;Corrigir o relatório de impressão de OS;3;Alpha;Atendimento;0
20241;Lentidão na emissão de contas e configuração das impressoras;17;GSAN;Atendimento;0
20242;Trava na Loja Virtual;17;GSAN;Evolutiva;0
20243;TRAVEL - Correção do cod organização(1471106009 )   da lotação 7000105 cujo  código foi migrado na contabilidade para  1471102006 em 01/01/2018.;3;Alpha;Atendimento;0
20244;REVISÃO DO PROCESSO DE COMPRAS VIA PROJETO 2 - ALPHA;3;Alpha;Atendimento;0
20245;REVISÃO DO PROCESSO DE COMPRAS VIA PROJETO 3 - ALPHA;3;Alpha;Atendimento;0
20246;RESET DA SENHA DO ALPHA;3;Alpha;Atendimento;0
20247;Liberar acesso a Requisição de Compra;3;Alpha;Atendimento;0
20248;Relatorio de partes relacionadas data base março 2018;17;GSAN;Atendimento;0
20249;Atualização do Relatório de Cotação de Material na SC do ALPHA;3;Alpha;Atendimento;0
20250;composição contas a receber março 2018;17;GSAN;Atendimento;0
20251;Planilha Pagamentos do Governo por Gerencia e Categorias,;17;GSAN;Atendimento;0
20252;Mudança de perfil do usuário Nivaldo;3;Alpha;Atendimento;0
20253;ERRO - VOUCHER_TYPE (B&B);3;Alpha;Atendimento;0
20254;FUNCIONARIO SEM SUPERVISOR NO ALPHA;3;Alpha;Atendimento;0
20255;3 - GERAR DADOS PARA LEITURA;17;GSAN;Atendimento;0
20256;Implantação do Sistema de Gestão da LAI;28;SIC - Sist. Integrados Compesa;Atendimento;0
20257;Avisos válidos;17;GSAN;Atendimento;0
20258;Relatório de resumo de comunicados não está saindo sem selecionar o sistema;28;SIC - Sist. Integrados Compesa;Correções;0
20259;Erro em "manter imóvel" da matrícula 108169715;17;GSAN;Atendimento;0
20260;CIA - melhorias;28;SIC - Sist. Integrados Compesa;Atendimento;0
20261;ESPELHO DE LOGIN;3;Alpha;Atendimento;0
20262;Alterar tela de consulta de logradouros em "manter imóvel" e "inserir imóvel";17;GSAN;Evolutiva;0
20263;Criar senha e login no alpha;3;Alpha;Atendimento;0
20265;Erro na funcionalidade "Inserir Tipo de solicitação com especificacão";17;GSAN;Corretiva;0
20266;Alteração de conta movimento.;3;Alpha;Atendimento;0
20267;Deletar Usuário e Anexo de Comprovante;13;JUSCOMPESA;Atendimento;0
20268;PROJETO -- Permitir dentro do projeto criar solicitação de compra para o site 600 além do 111;3;Alpha;Atendimento;0
20269;Registro de Boletos;17;GSAN;Atendimento;0
20270;Correção Loja Virtual;17;GSAN;Atendimento;0
20271;Verificar a possibilidade de carregar o Limite orçamento automaticamente dos Projetos de Plano de aplicação;3;Alpha;Atendimento;0
20272;correção na tramitação das religações na rd 12;17;GSAN;Evolutiva;0
20273;Devolução de valor orçamento de viagem;3;Alpha;Atendimento;0
20274;Reativar matrícula 107391155;17;GSAN;Atendimento;0
20275;Comando BRK;17;GSAN;Atendimento;0
20276;VERIFICAR CONTAS COM SITUAÇÃO DE PRE-FATURADAS - MEDIÇÃO INDIVIDUALIZADA;17;GSAN;Corretiva;0
20277;Reativar matrícula 107811049;17;GSAN;Atendimento;0
20278;Algumas matrículas apresentam zero economias no BI;47;BI Help;Atendimento;0
20279;Criar usuário no alpha;3;Alpha;Atendimento;0
20280;Adicionar a matrícula 16017221 não está na RD12 via BD;17;GSAN;Atendimento;0
20281;RETIRAR CODIGO 42 - 60501734;17;GSAN;Atendimento;0
20282;CRIAR NOVO USUARIO;3;Alpha;Atendimento;0
20283;2 - FATURAR GRUPO FATURAMENTO;17;GSAN;Atendimento;0
20284;Cria e disponibilizar para consulta relatório que contenham o saldo de materiais dos projetos do Plano de aplicação e Detalhamentodo valor utilizado em OC's;3;Alpha;Atendimento;0
20285;Inclusão de Campo;13;JUSCOMPESA;Atendimento;0
20286;Contas a pagar;61;SIG - Sistema Informações Gerenciais;Atendimento;0
20287;Criar novo usuário;3;Alpha;Atendimento;0
20288;Despesa realizada;61;SIG - Sistema Informações Gerenciais;Atendimento;0
