rm;id_projeto;projeto;tipo_rm;situacao_atual;situacao_inicial;situacao_final;transicao;criacao_rm;updated_on;is_backlog
13593;17;GSAN;Evolutiva;Homologada;Em análise;Aprovar Especificação Usuario;2017-09-19 11:50:59;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Aprovar Especificação Usuario;Especificação Aprovada;2017-10-20 10:22:34;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Especificação Aprovada;Em análise;2017-11-17 11:35:13;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Em análise;Aguardando Informação;2017-11-22 14:33:07;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Aguardando Informação;Informação retornada;2017-12-22 11:09:43;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Informação retornada;Em análise;2017-12-22 11:10:01;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Em análise;Aguardando Informação;2017-12-27 16:20:14;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Aguardando Informação;Informação retornada;2018-01-29 13:05:33;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Informação retornada;Em análise;2018-02-21 09:37:31;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Em análise;Analisada;2018-02-21 11:39:02;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Analisada;Iniciada;2018-02-21 11:39:47;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Iniciada;Inspeção Qualidade;2018-03-12 09:37:35;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Inspeção Qualidade;Teste da Mudança;2018-04-19 16:41:46;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Teste da Mudança;Aguardando Versão;2018-04-19 16:42:07;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Aguardando Versão;Pronta para Homologação;2018-04-19 16:42:21;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Pronta para Homologação;Testes de Integração;2018-04-19 16:42:35;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13593;17;GSAN;Evolutiva;Homologada;Testes de Integração;Homologada;2018-04-19 16:42:49;2016-04-27 11:09:31;2018-04-19 16:42:49;1
13820;17;GSAN;Evolutiva;Cancelada;Registrada;Em análise;2017-01-31 16:21:22;2016-06-15 17:00:12;2018-03-08 15:34:32;1
13820;17;GSAN;Evolutiva;Cancelada;Em análise;Aprovar Especificação Usuario;2017-03-27 17:09:56;2016-06-15 17:00:12;2018-03-08 15:34:32;1
13820;17;GSAN;Evolutiva;Cancelada;Aprovar Especificação Usuario;Especificação Aprovada;2017-04-10 14:16:52;2016-06-15 17:00:12;2018-03-08 15:34:32;1
13820;17;GSAN;Evolutiva;Cancelada;Especificação Aprovada;Em análise;2018-01-24 12:08:29;2016-06-15 17:00:12;2018-03-08 15:34:32;1
13820;17;GSAN;Evolutiva;Cancelada;Em análise;Cancelada;2018-03-08 15:34:32;2016-06-15 17:00:12;2018-03-08 15:34:32;1
13880;17;GSAN;Corretiva;Analisada;Registrada;Em análise;2017-01-26 10:06:26;2016-07-05 11:44:10;2017-04-03 08:40:31;1
13880;17;GSAN;Corretiva;Analisada;Em análise;Analisada;2017-01-26 14:47:09;2016-07-05 11:44:10;2017-04-03 08:40:31;1
13946;17;GSAN;Evolutiva;Aguardando Informação;Registrada;Em análise;2017-04-18 15:36:42;2016-07-22 08:27:05;2018-02-22 16:29:17;1
13946;17;GSAN;Evolutiva;Aguardando Informação;Em análise;Aguardando Informação;2017-04-18 15:37:51;2016-07-22 08:27:05;2018-02-22 16:29:17;1
13946;17;GSAN;Evolutiva;Aguardando Informação;Aguardando Informação;Informação retornada;2017-08-01 13:01:31;2016-07-22 08:27:05;2018-02-22 16:29:17;1
13946;17;GSAN;Evolutiva;Aguardando Informação;Informação retornada;Em análise;2017-12-15 09:01:22;2016-07-22 08:27:05;2018-02-22 16:29:17;1
13946;17;GSAN;Evolutiva;Aguardando Informação;Em análise;Aguardando Informação;2017-12-15 09:04:44;2016-07-22 08:27:05;2018-02-22 16:29:17;1
13946;17;GSAN;Evolutiva;Aguardando Informação;Aguardando Informação;Informação retornada;2018-01-10 10:40:47;2016-07-22 08:27:05;2018-02-22 16:29:17;1
13946;17;GSAN;Evolutiva;Aguardando Informação;Informação retornada;Em análise;2018-02-16 11:46:47;2016-07-22 08:27:05;2018-02-22 16:29:17;1
13946;17;GSAN;Evolutiva;Aguardando Informação;Em análise;Aguardando Informação;2018-02-16 11:47:40;2016-07-22 08:27:05;2018-02-22 16:29:17;1
13983;41;Departamentais;Evolutiva;Inspeção Qualidade;Registrada;Em análise;2016-08-03 11:14:10;2016-08-02 09:49:11;2016-08-03 11:18:00;1
13983;41;Departamentais;Evolutiva;Inspeção Qualidade;Em análise;Iniciada;2016-08-03 11:14:56;2016-08-02 09:49:11;2016-08-03 11:18:00;1
13983;41;Departamentais;Evolutiva;Inspeção Qualidade;Iniciada;Inspeção Qualidade;2016-08-03 11:18:00;2016-08-02 09:49:11;2016-08-03 11:18:00;1
14046;17;GSAN;Evolutiva;Iniciada;Em análise;Aguardando Informação;2016-08-25 09:40:35;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14046;17;GSAN;Evolutiva;Iniciada;Aguardando Informação;Informação retornada;2016-09-20 10:36:48;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14046;17;GSAN;Evolutiva;Iniciada;Informação retornada;Em análise;2017-01-09 09:03:06;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14046;17;GSAN;Evolutiva;Iniciada;Em análise;Aprovar Especificação Usuario;2017-01-10 13:26:16;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14046;17;GSAN;Evolutiva;Iniciada;Aprovar Especificação Usuario;Especificação Aprovada;2017-01-10 13:28:56;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14046;17;GSAN;Evolutiva;Iniciada;Especificação Aprovada;Iniciada;2017-01-10 13:29:33;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14046;17;GSAN;Evolutiva;Iniciada;Iniciada;Inspeção Qualidade;2017-05-29 16:36:10;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14046;17;GSAN;Evolutiva;Iniciada;Inspeção Qualidade;Iniciada;2017-05-29 16:36:23;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14046;17;GSAN;Evolutiva;Iniciada;Iniciada;Inspeção Qualidade;2017-06-22 11:52:43;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14046;17;GSAN;Evolutiva;Iniciada;Inspeção Qualidade;Iniciada;2017-06-22 16:38:32;2016-08-16 14:46:04;2018-04-11 10:09:22;1
14047;17;GSAN;Evolutiva;Aguardando Informação;Registrada;Em análise;2017-03-23 11:23:26;2016-08-16 14:50:31;2018-04-11 10:06:10;1
14047;17;GSAN;Evolutiva;Aguardando Informação;Em análise;Aguardando Informação;2017-06-29 10:54:44;2016-08-16 14:50:31;2018-04-11 10:06:10;1
14048;17;GSAN;Evolutiva;Homologada;Registrada;Em análise;2016-08-25 09:56:30;2016-08-16 14:53:01;2018-06-18 11:10:56;1
14048;17;GSAN;Evolutiva;Homologada;Em análise;Analisada;2018-06-18 11:09:10;2016-08-16 14:53:01;2018-06-18 11:10:56;1
14048;17;GSAN;Evolutiva;Homologada;Analisada;Iniciada;2018-06-18 11:09:42;2016-08-16 14:53:01;2018-06-18 11:10:56;1
14048;17;GSAN;Evolutiva;Homologada;Iniciada;Inspeção Qualidade;2018-06-18 11:09:56;2016-08-16 14:53:01;2018-06-18 11:10:56;1
14048;17;GSAN;Evolutiva;Homologada;Inspeção Qualidade;Teste da Mudança;2018-06-18 11:10:04;2016-08-16 14:53:01;2018-06-18 11:10:56;1
14048;17;GSAN;Evolutiva;Homologada;Teste da Mudança;Aguardando Versão;2018-06-18 11:10:18;2016-08-16 14:53:01;2018-06-18 11:10:56;1
14048;17;GSAN;Evolutiva;Homologada;Aguardando Versão;Pronta para Homologação;2018-06-18 11:10:36;2016-08-16 14:53:01;2018-06-18 11:10:56;1
14048;17;GSAN;Evolutiva;Homologada;Pronta para Homologação;Testes de Integração;2018-06-18 11:10:48;2016-08-16 14:53:01;2018-06-18 11:10:56;1
14048;17;GSAN;Evolutiva;Homologada;Testes de Integração;Homologada;2018-06-18 11:10:56;2016-08-16 14:53:01;2018-06-18 11:10:56;1
14066;17;GSAN;Atendimento;Concluída;Registrada;Em análise;2017-09-13 10:44:24;2016-08-19 15:18:15;2018-02-05 15:20:06;1
14066;17;GSAN;Atendimento;Concluída;Em análise;Aguardando Informação;2017-09-13 10:45:58;2016-08-19 15:18:15;2018-02-05 15:20:06;1
14066;17;GSAN;Atendimento;Concluída;Aguardando Informação;Informação retornada;2017-12-27 15:34:29;2016-08-19 15:18:15;2018-02-05 15:20:06;1
14066;17;GSAN;Atendimento;Concluída;Informação retornada;Em análise;2018-01-29 08:54:54;2016-08-19 15:18:15;2018-02-05 15:20:06;1
14066;17;GSAN;Atendimento;Concluída;Em análise;Iniciada;2018-02-05 15:19:15;2016-08-19 15:18:15;2018-02-05 15:20:06;1
14066;17;GSAN;Atendimento;Concluída;Iniciada;Concluída;2018-02-05 15:20:06;2016-08-19 15:18:15;2018-02-05 15:20:06;1
14078;17;GSAN;Atendimento;Informação retornada;Registrada;Em análise;2016-08-30 14:44:42;2016-08-23 10:20:26;2018-03-01 14:25:58;1
14078;17;GSAN;Atendimento;Informação retornada;Em análise;Aguardando Informação;2017-08-08 14:49:42;2016-08-23 10:20:26;2018-03-01 14:25:58;1
14078;17;GSAN;Atendimento;Informação retornada;Aguardando Informação;Informação retornada;2018-01-29 11:26:27;2016-08-23 10:20:26;2018-03-01 14:25:58;1
14107;20;SIM;Evolutiva;Cancelada;Registrada;Iniciada;2016-09-13 11:34:50;2016-08-26 10:39:55;2018-07-05 15:24:13;1
14107;20;SIM;Evolutiva;Cancelada;Iniciada;Homologação Solicitante;2016-09-16 16:21:00;2016-08-26 10:39:55;2018-07-05 15:24:13;1
14107;20;SIM;Evolutiva;Cancelada;Homologação Solicitante;Inconsistencia de Teste;2016-09-22 14:23:13;2016-08-26 10:39:55;2018-07-05 15:24:13;1
14107;20;SIM;Evolutiva;Cancelada;Inconsistencia de Teste;Em análise;2018-07-05 15:21:50;2016-08-26 10:39:55;2018-07-05 15:24:13;1
14107;20;SIM;Evolutiva;Cancelada;Em análise;Cancelada;2018-07-05 15:24:13;2016-08-26 10:39:55;2018-07-05 15:24:13;1
14157;41;Departamentais;Atendimento;Em análise;Registrada;Em análise;2016-09-12 11:52:52;2016-09-02 11:59:13;2016-09-12 11:52:52;1
14188;17;GSAN;Evolutiva;Teste da Mudança;Registrada;Em análise;2016-09-12 16:11:06;2016-09-12 10:18:51;2018-03-15 14:01:05;1
14188;17;GSAN;Evolutiva;Teste da Mudança;Em análise;Analisada;2016-09-13 15:13:14;2016-09-12 10:18:51;2018-03-15 14:01:05;1
14188;17;GSAN;Evolutiva;Teste da Mudança;Analisada;Iniciada;2017-01-26 16:40:50;2016-09-12 10:18:51;2018-03-15 14:01:05;1
14188;17;GSAN;Evolutiva;Teste da Mudança;Iniciada;Inspeção Qualidade;2017-02-10 15:25:08;2016-09-12 10:18:51;2018-03-15 14:01:05;1
14188;17;GSAN;Evolutiva;Teste da Mudança;Inspeção Qualidade;Teste da Mudança;2017-03-03 12:43:03;2016-09-12 10:18:51;2018-03-15 14:01:05;1
14199;38;BI Desenvolvimento;Atendimento;Aguardando Informação;Registrada;Em análise;2016-09-14 13:51:17;2016-09-14 13:34:54;2018-02-20 13:37:40;1
14199;38;BI Desenvolvimento;Atendimento;Aguardando Informação;Em análise;Aguardando Informação;2016-09-14 14:00:40;2016-09-14 13:34:54;2018-02-20 13:37:40;1
14199;38;BI Desenvolvimento;Atendimento;Aguardando Informação;Aguardando Informação;Informação retornada;2017-08-01 15:04:43;2016-09-14 13:34:54;2018-02-20 13:37:40;1
14199;38;BI Desenvolvimento;Atendimento;Aguardando Informação;Informação retornada;Em análise;2017-08-01 15:23:42;2016-09-14 13:34:54;2018-02-20 13:37:40;1
14199;38;BI Desenvolvimento;Atendimento;Aguardando Informação;Em análise;Aguardando Informação;2017-08-01 15:25:09;2016-09-14 13:34:54;2018-02-20 13:37:40;1
14205;17;GSAN;Evolutiva;Aprovar Especificação Usuario;Registrada;Aguardando Informação;2016-10-07 16:54:02;2016-09-15 13:35:32;2017-04-03 10:59:07;1
14205;17;GSAN;Evolutiva;Aprovar Especificação Usuario;Aguardando Informação;Informação retornada;2017-03-16 09:02:45;2016-09-15 13:35:32;2017-04-03 10:59:07;1
14205;17;GSAN;Evolutiva;Aprovar Especificação Usuario;Informação retornada;Em análise;2017-03-16 14:06:37;2016-09-15 13:35:32;2017-04-03 10:59:07;1
14205;17;GSAN;Evolutiva;Aprovar Especificação Usuario;Em análise;Aguardando Informação;2017-03-16 14:06:49;2016-09-15 13:35:32;2017-04-03 10:59:07;1
14205;17;GSAN;Evolutiva;Aprovar Especificação Usuario;Aguardando Informação;Informação retornada;2017-03-16 14:07:44;2016-09-15 13:35:32;2017-04-03 10:59:07;1
14205;17;GSAN;Evolutiva;Aprovar Especificação Usuario;Informação retornada;Em análise;2017-03-16 14:12:49;2016-09-15 13:35:32;2017-04-03 10:59:07;1
14205;17;GSAN;Evolutiva;Aprovar Especificação Usuario;Em análise;Analisada;2017-03-16 14:14:37;2016-09-15 13:35:32;2017-04-03 10:59:07;1
14205;17;GSAN;Evolutiva;Aprovar Especificação Usuario;Analisada;Em análise;2017-03-20 16:25:38;2016-09-15 13:35:32;2017-04-03 10:59:07;1
14205;17;GSAN;Evolutiva;Aprovar Especificação Usuario;Em análise;Aprovar Especificação Usuario;2017-03-22 14:47:27;2016-09-15 13:35:32;2017-04-03 10:59:07;1
14215;17;GSAN;Evolutiva;Em análise;Registrada;Em análise;2017-05-29 12:04:53;2016-09-19 12:52:45;2018-01-29 15:37:49;1
14215;17;GSAN;Evolutiva;Em análise;Em análise;Analisada;2017-05-29 12:05:08;2016-09-19 12:52:45;2018-01-29 15:37:49;1
14215;17;GSAN;Evolutiva;Em análise;Analisada;Em análise;2017-11-27 10:35:08;2016-09-19 12:52:45;2018-01-29 15:37:49;1
14298;17;GSAN;Corretiva;Cancelada;Registrada;Em análise;2017-04-04 15:17:25;2016-10-11 14:19:50;2018-03-08 11:21:29;1
14298;17;GSAN;Corretiva;Cancelada;Em análise;Analisada;2017-04-19 11:31:45;2016-10-11 14:19:50;2018-03-08 11:21:29;1
14298;17;GSAN;Corretiva;Cancelada;Analisada;Cancelada;2018-03-08 11:21:29;2016-10-11 14:19:50;2018-03-08 11:21:29;1
14326;17;GSAN;Evolutiva;Em análise;Registrada;Em análise;2017-04-25 15:32:33;2016-10-17 16:03:23;2017-12-05 14:34:24;1
14326;17;GSAN;Evolutiva;Em análise;Em análise;Aguardando Informação;2017-04-25 15:50:09;2016-10-17 16:03:23;2017-12-05 14:34:24;1
14326;17;GSAN;Evolutiva;Em análise;Aguardando Informação;Informação retornada;2017-08-01 11:31:10;2016-10-17 16:03:23;2017-12-05 14:34:24;1
14326;17;GSAN;Evolutiva;Em análise;Informação retornada;Em análise;2017-12-05 14:18:57;2016-10-17 16:03:23;2017-12-05 14:34:24;1
14344;38;BI Desenvolvimento;Evoluções e Novos Projetos;Analisada;Em análise;Analisada;2017-07-24 16:14:42;2016-10-19 14:39:20;2018-05-02 09:46:51;1
14348;38;BI Desenvolvimento;Evoluções e Novos Projetos;Iniciada;Registrada;Em análise;2017-11-17 10:39:36;2016-10-19 16:38:47;2018-05-25 17:05:44;1
14348;38;BI Desenvolvimento;Evoluções e Novos Projetos;Iniciada;Em análise;Iniciada;2017-11-17 10:55:38;2016-10-19 16:38:47;2018-05-25 17:05:44;1
14358;17;GSAN;Corretiva;Em análise;Registrada;Aguardando Informação;2016-11-10 08:42:32;2016-10-21 10:04:24;2018-07-19 15:47:30;1
14358;17;GSAN;Corretiva;Em análise;Aguardando Informação;Informação retornada;2017-08-02 13:50:14;2016-10-21 10:04:24;2018-07-19 15:47:30;1
14358;17;GSAN;Corretiva;Em análise;Informação retornada;Em análise;2017-11-16 16:35:45;2016-10-21 10:04:24;2018-07-19 15:47:30;1
14366;17;GSAN;Evolutiva;Informação retornada;Registrada;Aguardando Informação;2016-11-01 13:35:31;2016-10-24 13:32:49;2016-12-29 15:57:37;1
14366;17;GSAN;Evolutiva;Informação retornada;Aguardando Informação;Informação retornada;2016-12-29 15:57:37;2016-10-24 13:32:49;2016-12-29 15:57:37;1
14422;17;GSAN;Corretiva;Suspensa;Registrada;Em análise;2016-11-09 14:14:08;2016-11-03 14:13:33;2018-01-10 11:01:52;1
14422;17;GSAN;Corretiva;Suspensa;Em análise;Suspensa;2018-01-10 11:01:53;2016-11-03 14:13:33;2018-01-10 11:01:52;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Registrada;Em análise;2017-08-31 09:36:26;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Em análise;Analisada;2017-09-04 16:00:49;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Analisada;Iniciada;2017-09-06 10:35:15;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Iniciada;Em análise;2017-09-18 12:01:47;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Em análise;Aguardando Informação;2017-09-18 12:02:46;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Aguardando Informação;Informação retornada;2017-09-25 14:07:38;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Informação retornada;Em análise;2017-11-03 08:30:41;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Em análise;Iniciada;2017-11-08 08:06:33;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Iniciada;Homologação Solicitante;2017-11-08 14:23:26;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14455;20;SIM;Evoluções e Novos Projetos;Inconsistencia de Teste;Homologação Solicitante;Inconsistencia de Teste;2017-11-22 08:49:27;2016-11-09 10:02:34;2018-01-15 10:31:23;1
14473;17;GSAN;Corretiva;Cancelada;Registrada;Aguardando Informação;2016-11-16 08:02:35;2016-11-11 09:41:30;2018-06-07 11:07:59;1
14473;17;GSAN;Corretiva;Cancelada;Aguardando Informação;Em análise;2016-11-18 09:25:41;2016-11-11 09:41:30;2018-06-07 11:07:59;1
14473;17;GSAN;Corretiva;Cancelada;Em análise;Analisada;2018-05-11 16:00:53;2016-11-11 09:41:30;2018-06-07 11:07:59;1
14473;17;GSAN;Corretiva;Cancelada;Analisada;Cancelada;2018-06-07 11:07:59;2016-11-11 09:41:30;2018-06-07 11:07:59;1
14569;17;GSAN;Evolutiva;Homologada;Registrada;Em análise;2016-12-20 09:25:31;2016-12-13 08:31:44;2018-02-19 10:18:31;1
14569;17;GSAN;Evolutiva;Homologada;Em análise;Analisada;2017-12-05 11:14:33;2016-12-13 08:31:44;2018-02-19 10:18:31;1
14569;17;GSAN;Evolutiva;Homologada;Analisada;Iniciada;2017-12-05 11:14:45;2016-12-13 08:31:44;2018-02-19 10:18:31;1
14569;17;GSAN;Evolutiva;Homologada;Iniciada;Inspeção Qualidade;2017-12-18 09:36:48;2016-12-13 08:31:44;2018-02-19 10:18:31;1
14569;17;GSAN;Evolutiva;Homologada;Inspeção Qualidade;Teste da Mudança;2018-01-08 15:57:24;2016-12-13 08:31:44;2018-02-19 10:18:31;1
14569;17;GSAN;Evolutiva;Homologada;Teste da Mudança;Aguardando Versão;2018-01-08 15:58:00;2016-12-13 08:31:44;2018-02-19 10:18:31;1
14569;17;GSAN;Evolutiva;Homologada;Aguardando Versão;Pronta para Homologação;2018-02-02 12:54:17;2016-12-13 08:31:44;2018-02-19 10:18:31;1
14569;17;GSAN;Evolutiva;Homologada;Pronta para Homologação;Testes de Integração;2018-02-19 10:18:09;2016-12-13 08:31:44;2018-02-19 10:18:31;1
14569;17;GSAN;Evolutiva;Homologada;Testes de Integração;Homologada;2018-02-19 10:18:31;2016-12-13 08:31:44;2018-02-19 10:18:31;1
14638;61;SIG - Sistema Informações Gerenciais;Atendimento;Em análise;Registrada;Aguardando Informação;2016-12-22 09:40:36;2016-12-21 08:13:41;2017-09-29 15:50:17;1
14638;61;SIG - Sistema Informações Gerenciais;Atendimento;Em análise;Aguardando Informação;Informação retornada;2016-12-26 11:44:43;2016-12-21 08:13:41;2017-09-29 15:50:17;1
14638;61;SIG - Sistema Informações Gerenciais;Atendimento;Em análise;Informação retornada;Aguardando Informação;2017-01-09 14:38:35;2016-12-21 08:13:41;2017-09-29 15:50:17;1
14638;61;SIG - Sistema Informações Gerenciais;Atendimento;Em análise;Aguardando Informação;Informação retornada;2017-01-11 13:42:50;2016-12-21 08:13:41;2017-09-29 15:50:17;1
14638;61;SIG - Sistema Informações Gerenciais;Atendimento;Em análise;Informação retornada;Analisada;2017-01-13 10:30:13;2016-12-21 08:13:41;2017-09-29 15:50:17;1
14638;61;SIG - Sistema Informações Gerenciais;Atendimento;Em análise;Analisada;Em análise;2017-09-29 15:50:17;2016-12-21 08:13:41;2017-09-29 15:50:17;1
14668;17;GSAN;Corretiva;Em análise;Registrada;Em análise;2017-01-10 12:59:53;2016-12-27 11:17:09;2017-02-21 15:36:37;1
14751;17;GSAN;Desenvolvimento;Iniciada;Registrada;Em análise;2017-04-17 10:06:59;2017-01-11 11:32:05;2018-04-11 10:08:35;1
14751;17;GSAN;Desenvolvimento;Iniciada;Em análise;Iniciada;2017-04-17 10:07:15;2017-01-11 11:32:05;2018-04-11 10:08:35;1
14766;17;GSAN;Corretiva;Cancelada;Analisada;Iniciada;2017-01-12 16:00:05;2017-01-12 15:53:28;2018-06-28 11:08:49;1
14766;17;GSAN;Corretiva;Cancelada;Iniciada;Inspeção Qualidade;2017-01-12 16:23:39;2017-01-12 15:53:28;2018-06-28 11:08:49;1
14766;17;GSAN;Corretiva;Cancelada;Inspeção Qualidade;Teste da Mudança;2017-03-28 15:19:28;2017-01-12 15:53:28;2018-06-28 11:08:49;1
14766;17;GSAN;Corretiva;Cancelada;Teste da Mudança;Cancelada;2018-06-28 11:08:49;2017-01-12 15:53:28;2018-06-28 11:08:49;1
14812;61;SIG - Sistema Informações Gerenciais;Atendimento;Aguardando Informação;Registrada;Em análise;2017-09-29 16:23:50;2017-01-18 15:53:34;2017-09-29 16:24:05;1
14812;61;SIG - Sistema Informações Gerenciais;Atendimento;Aguardando Informação;Em análise;Aguardando Informação;2017-09-29 16:24:05;2017-01-18 15:53:34;2017-09-29 16:24:05;1
14817;17;GSAN;Atendimento;Cancelada;Registrada;Em análise;2017-02-03 10:08:20;2017-01-19 14:51:13;2018-05-25 11:45:33;1
14817;17;GSAN;Atendimento;Cancelada;Em análise;Aguardando Informação;2018-02-08 10:14:14;2017-01-19 14:51:13;2018-05-25 11:45:33;1
14817;17;GSAN;Atendimento;Cancelada;Aguardando Informação;Informação retornada;2018-02-20 10:54:13;2017-01-19 14:51:13;2018-05-25 11:45:33;1
14817;17;GSAN;Atendimento;Cancelada;Informação retornada;Em análise;2018-04-23 14:16:32;2017-01-19 14:51:13;2018-05-25 11:45:33;1
14817;17;GSAN;Atendimento;Cancelada;Em análise;Aguardando Informação;2018-04-23 14:20:22;2017-01-19 14:51:13;2018-05-25 11:45:33;1
14817;17;GSAN;Atendimento;Cancelada;Aguardando Informação;Cancelada;2018-05-25 11:45:33;2017-01-19 14:51:13;2018-05-25 11:45:33;1
